Tip ID,Average Growth Rate (µm/s)
4133,0.000
4134,0.000
4135,0.000
4136,0.000
4137,0.000
4138,0.000
4139,0.000
4140,3.132
4141,0.000
4142,0.000
4143,0.000
4144,0.000
4145,0.000
4146,0.000
4147,0.000
4148,0.000
4149,0.000
4150,0.000
4151,0.000
4152,0.000
4153,1.401
4154,2.472
4155,0.000
4156,2.686
4157,1.258
4158,2.458
4159,0.000
4160,0.000
4161,1.351
4162,2.358
4163,1.353
4164,1.680
4165,3.347
4166,1.602
4167,1.676
4168,3.458
4169,0.000
4170,2.293
4171,2.145
4172,2.061
4173,1.953
4174,3.017
4175,1.414
4176,2.619
4177,0.000
4178,1.839
4179,2.084
4180,3.442
4181,0.000
4182,0.000
4183,0.000
4184,0.000
4185,0.000
4186,0.000
4187,3.691
4188,0.000
4189,2.462
4190,0.000
4191,1.677
4192,2.298
4193,5.640
4194,4.472
4195,0.000
4196,1.128
4197,0.000
4198,0.000
4199,3.640
4200,1.171
4201,0.000
4202,0.000
4203,0.000
4204,1.402
4205,0.000
4206,2.792
4207,1.716
4208,2.610
4209,0.691
4210,1.169
4211,1.521
4212,0.000
4213,2.325
4214,2.016
4215,1.847
4216,0.000
4217,1.496
4218,0.000
4219,0.000
4220,0.000
4221,0.000
4222,0.000
4223,0.000
4224,0.000
4225,4.031
4226,1.155
4227,1.559
4228,1.760
4229,0.000
4230,0.758
4231,1.812
4232,1.250
4233,0.000
4234,2.021
4235,0.000
4236,0.763
4237,0.740
4238,1.165
4239,0.302
4240,0.000
4241,0.000
4242,1.420
4243,3.884
4244,2.057
4245,0.000
4246,2.143
4247,3.756
4248,2.217
4249,0.000
4250,3.072
4251,2.221
4252,0.000
4253,1.528
4254,1.633
4255,0.000
4256,0.000
4257,0.000
4258,0.702
4259,0.000
4260,0.000
4261,2.802
4262,2.537
4263,1.709
4264,0.000
4265,3.062
4266,0.000
4267,0.000
4268,0.000
4269,1.163
4270,3.140
4271,0.000
4272,1.635
4273,3.890
4274,2.661
4275,2.850
4276,2.721
4277,4.484
4278,2.836
4279,1.244
4280,2.865
4281,0.000
4282,2.860
4283,2.418
4284,2.407
4285,3.704
4286,2.622
4287,2.874
4288,2.837
4289,3.094
4290,1.250
4291,2.450
4292,2.105
4293,2.352
4294,1.550
4295,1.703
4296,2.107
4297,1.821
4298,2.548
4299,0.000
4300,1.795
4301,2.626
4302,0.840
4303,1.976
4304,0.000
4305,0.000
4306,0.000
4307,4.091
4308,2.164
4309,2.541
4310,1.454
4311,0.000
4312,0.000
4313,2.523
4314,2.750
4315,0.000
4316,0.865
4317,2.280
4318,0.000
4319,3.010
4320,1.821
4321,1.291
4322,4.707
4323,0.000
4324,1.557
4325,1.319
4326,1.509
4327,1.817
4328,2.447
4329,1.622
4330,2.764
4331,0.000
4332,0.500
4333,0.901
4334,1.530
4335,4.937
4336,2.668
4337,0.535
4338,0.000
4339,2.132
4340,0.000
4341,1.165
4342,0.000
4343,0.000
4344,0.000
4345,5.256
4346,2.125
4347,0.000
4348,0.692
4349,5.220
4350,0.000
4351,0.000
4352,0.000
4353,0.000
4354,4.102
4355,1.535
4356,2.850
4357,0.000
4358,3.723
4359,2.416
4360,0.000
4361,0.000
4362,4.481
4363,0.000
4364,0.000
4365,0.000
4366,5.169
4367,0.000
4368,4.786
4369,0.000
4370,0.000
4371,0.000
4372,0.000
4373,0.000
4374,3.372
4375,0.000
4376,0.000
4377,0.000
4378,0.000
4379,0.000
4380,2.151
4381,4.944
4382,0.000
4383,0.000
4384,0.000
4385,0.000
4386,2.885
4387,0.000
4388,0.000
4389,0.000
4390,1.803
4391,0.000
4392,0.000
4393,0.000
4394,0.000
4395,0.000
4396,0.000
4397,0.000
4398,0.000
4399,0.000
4400,0.000
4401,0.000
4402,0.000
4403,0.000
4404,0.000
4405,0.000
4406,0.000
4407,0.000
4408,0.000
4409,4.173
4410,3.883
4411,2.411
4412,0.000
4413,0.000
4414,4.757
4415,0.000
4416,2.427
4417,0.000
4418,0.000
4419,0.000
4420,2.381
4421,0.000
4422,2.070
4423,3.516
4424,3.979
4425,1.455
4426,1.080
4427,3.110
4428,1.565
4429,0.408
4430,1.413
4431,5.640
4432,2.063
4433,3.717
4434,0.000
4435,0.773
4436,0.000
4437,0.000
4438,0.000
4439,0.000
4440,1.804
4441,1.243
4442,1.684
4443,0.000
4444,0.000
4445,0.000
4446,2.398
4447,2.050
4448,0.000
4449,2.125
4450,0.707
4451,0.354
4452,0.000
4453,0.000
4454,0.000
4455,0.000
4456,1.277
4457,0.000
4458,0.000
4459,1.207
4460,0.000
4461,1.094
4462,1.775
4463,0.000
4464,0.000
4465,2.016
4466,1.256
4467,0.000
4468,1.220
4469,0.791
4470,0.000
4471,3.816
4472,1.756
4473,1.237
4474,1.116
4475,1.997
4476,0.000
4477,1.792
4478,1.336
4479,0.000
4480,2.915
4481,0.000
4482,2.926
4483,4.138
4484,1.915
4485,1.820
4486,1.793
4487,0.675
4488,1.595
4489,0.555
4490,0.000
4491,1.603
4492,0.773
4493,1.393
4494,0.000
4495,0.000
4496,0.000
4497,3.278
4498,4.448
4499,1.830
4500,0.809
4501,1.091
4502,1.731
4503,1.078
4504,1.823
4505,1.124
4506,2.983
4507,2.530
4508,1.336
4509,1.829
4510,1.598
4511,0.461
4512,0.000
4513,0.000
4514,2.927
4515,0.000
4516,0.000
4517,2.797
4518,3.098
4519,0.000
4520,1.458
4521,2.882
4522,3.163
4523,0.000
4524,0.000
4525,0.000
4526,3.125
4527,2.062
4528,3.881
4529,1.218
4530,1.497
4531,1.654
4532,1.623
4533,2.337
4534,3.158
4535,0.000
4536,3.660
4537,2.532
4538,2.122
4539,2.073
4540,1.872
4541,3.511
4542,2.704
4543,1.768
4544,1.270
4545,3.881
4546,0.000
4547,3.140
4548,0.000
4549,2.657
4550,2.459
4551,1.284
4552,1.472
4553,5.500
4554,1.429
4555,0.000
4556,3.218
4557,1.854
4558,0.000
4559,4.250
4560,0.000
4561,0.000
4562,1.458
4563,0.000
4564,4.257
4565,0.000
4566,2.786
4567,0.000
4568,2.048
4569,2.792
4570,3.124
4571,0.000
4572,3.595
4573,0.000
4574,0.000
4575,1.282
4576,0.000
4577,0.000
4578,0.000
4579,0.000
4580,1.961
4581,2.727
4582,0.000
4583,0.000
4584,4.362
4585,3.059
4586,0.000
4587,2.585
4588,0.000
4589,0.000
4590,2.693
4591,5.831
4592,0.000
4593,2.236
4594,0.000
4595,3.457
4596,5.712
4597,2.309
4598,3.905
4599,0.000
4600,0.000
4601,0.000
4602,5.256
4603,1.833
4604,3.408
4605,0.000
4606,0.000
4607,0.000
4608,0.000
4609,3.688
4610,4.979
4611,0.000
4612,0.000
4613,4.918
4614,1.031
4615,0.000
4616,0.791
4617,4.620
4618,3.525
4619,4.507
4620,0.000
4621,2.850
4622,0.000
4623,3.976
4624,0.000
4625,0.000
4626,0.250
4627,0.000
4628,3.509
4629,0.000
4630,0.000
4631,0.000
4632,0.000
4633,0.000
4634,0.000
4635,4.507
4636,0.000
4637,0.000
4638,0.000
4639,0.000
4640,0.000
4641,0.000
4642,0.000
4643,0.000
4644,0.000
4645,0.000
4646,0.000
4647,0.000
4648,0.000
4649,0.000
4650,0.000
4651,0.000
4652,0.000
4653,0.000
4654,3.758
4655,0.000
4656,3.147
4657,2.750
4658,0.000
4659,1.500
4660,0.000
4661,0.000
4662,3.953
4663,0.000
4664,0.000
4665,3.983
4666,0.000
4667,0.000
4668,0.000
4669,1.425
4670,2.456
4671,1.487
4672,1.837
4673,0.000
4674,0.000
4675,0.000
4676,0.000
4677,1.510
4678,1.544
4679,2.386
4680,4.138
4681,1.413
4682,4.070
4683,1.552
4684,0.000
4685,0.000
4686,1.365
4687,2.208
4688,1.331
4689,2.063
4690,3.090
4691,3.288
4692,0.524
4693,0.000
4694,4.828
4695,3.553
4696,0.000
4697,1.998
4698,0.000
4699,0.000
4700,0.000
4701,2.861
4702,1.984
4703,2.996
4704,1.479
4705,1.985
4706,3.375
4707,2.264
4708,0.000
4709,0.000
4710,0.637
4711,0.000
4712,0.000
4713,5.062
4714,0.000
4715,0.000
4716,0.500
4717,1.433
4718,1.015
4719,3.162
4720,0.000
4721,2.112
4722,2.163
4723,1.702
4724,1.337
4725,0.000
4726,1.712
4727,0.000
4728,0.827
4729,0.000
4730,1.441
4731,0.000
4732,1.590
4733,0.767
4734,1.401
4735,0.250
4736,1.456
4737,0.485
4738,0.235
4739,1.227
4740,1.840
4741,1.980
4742,1.745
4743,1.061
4744,3.509
4745,0.000
4746,0.000
4747,0.000
4748,3.672
4749,0.890
4750,1.840
4751,2.372
4752,1.288
4753,2.241
4754,0.000
4755,1.767
4756,0.000
4757,1.843
4758,1.124
4759,2.212
4760,2.600
4761,1.903
4762,4.964
4763,2.372
4764,2.199
4765,0.000
4766,2.284
4767,1.985
4768,0.000
4769,2.801
4770,1.955
4771,0.000
4772,1.734
4773,2.168
4774,0.000
4775,0.000
4776,0.000
4777,5.352
4778,0.645
4779,1.839
4780,0.000
4781,2.270
4782,1.686
4783,0.804
4784,2.510
4785,0.000
4786,3.681
4787,0.559
4788,1.641
4789,3.925
4790,3.216
4791,0.000
4792,1.687
4793,0.000
4794,1.970
4795,0.000
4796,0.000
4797,0.000
4798,0.000
4799,1.733
4800,1.538
4801,2.466
4802,1.401
4803,2.360
4804,0.000
4805,0.000
4806,2.016
4807,4.610
4808,0.000
4809,0.000
4810,0.000
4811,0.000
4812,0.000
4813,0.000
4814,0.000
4815,1.942
4816,1.346
4817,2.053
4818,2.171
4819,0.000
4820,1.530
4821,2.265
4822,0.000
4823,0.000
4824,0.000
4825,0.000
4826,2.245
4827,0.000
4828,0.000
4829,2.844
4830,2.247
4831,3.339
4832,2.305
4833,3.373
4834,3.358
4835,0.000
4836,0.000
4837,2.350
4838,0.000
4839,0.000
4840,0.000
4841,0.000
4842,2.838
4843,0.000
4844,1.820
4845,4.031
4846,0.000
4847,3.760
4848,0.000
4849,0.000
4850,0.000
4851,0.000
4852,0.000
4853,0.000
4854,0.000
4855,0.000
4856,0.000
4857,3.731
4858,0.000
4859,0.000
4860,2.305
4861,0.000
4862,0.000
4863,0.000
4864,0.000
4865,1.750
4866,0.000
4867,0.000
4868,5.942
4869,4.507
4870,5.315
4871,3.905
4872,0.000
4873,0.000
4874,0.000
4875,0.000
4876,3.958
4877,0.000
4878,0.000
4879,0.000
4880,0.000
4881,0.000
4882,0.000
4883,0.000
4884,0.000
4885,0.000
4886,0.000
4887,0.000
4888,0.000
4889,0.000
4890,0.000
4891,0.000
4892,0.000
4893,0.000
4894,0.000
4895,4.507
4896,0.000
4897,0.000
4898,0.000
4899,0.000
4900,0.000
4901,0.000
4902,0.000
4903,0.000
4904,0.000
4905,0.000
4906,0.000
4907,0.000
4908,1.601
4909,1.803
4910,2.372
4911,1.275
4912,0.000
4913,0.000
4914,5.884
4915,6.755
4916,2.305
4917,1.546
4918,0.000
4919,0.000
4920,0.000
4921,2.583
4922,0.000
4923,0.000
4924,2.072
4925,0.000
4926,0.000
4927,0.000
4928,3.288
4929,0.000
4930,0.000
4931,0.000
4932,0.000
4933,2.036
4934,1.414
4935,0.989
4936,0.000
4937,0.000
4938,0.000
4939,0.000
4940,0.000
4941,2.298
4942,3.260
4943,0.000
4944,0.000
4945,0.000
4946,0.000
4947,1.937
4948,0.000
4949,0.000
4950,0.551
4951,0.000
4952,2.090
4953,0.000
4954,0.000
4955,0.000
4956,1.690
4957,1.497
4958,2.666
4959,1.908
4960,1.428
4961,0.574
4962,1.355
4963,1.346
4964,1.463
4965,0.000
4966,0.000
4967,0.000
4968,2.550
4969,2.628
4970,2.876
4971,1.208
4972,1.888
4973,0.000
4974,0.000
4975,0.000
4976,0.000
4977,0.000
4978,2.016
4979,0.000
4980,0.000
4981,2.978
4982,0.000
4983,2.673
4984,2.266
4985,1.220
4986,2.305
4987,2.704
4988,2.890
4989,2.103
4990,2.626
4991,1.820
4992,1.581
4993,2.136
4994,2.136
4995,2.938
4996,0.000
4997,0.000
4998,0.000
4999,0.000
5000,0.000
5001,3.040
5002,3.306
5003,4.507
5004,2.843
5005,1.435
5006,2.736
5007,1.102
5008,1.547
5009,0.000
5010,0.000
5011,0.000
5012,3.679
5013,3.383
5014,1.425
5015,3.636
5016,2.915
5017,3.442
5018,5.031
5019,0.000
5020,0.000
5021,0.000
5022,1.651
5023,1.496
5024,1.874
5025,2.992
5026,0.000
5027,6.364
5028,5.538
5029,0.000
5030,0.000
5031,3.549
5032,3.173
5033,4.670
5034,0.000
5035,0.000
5036,0.000
5037,0.000
5038,0.000
5039,6.047
5040,0.000
5041,3.337
5042,5.551
5043,2.087
5044,1.592
5045,3.006
5046,3.611
5047,0.000
5048,2.499
5049,5.256
5050,2.603
5051,4.008
5052,0.000
5053,2.862
5054,3.949
5055,4.054
5056,0.000
5057,4.499
5058,5.884
5059,4.179
5060,4.258
5061,4.640
5062,1.581
5063,0.000
5064,4.373
5065,3.695
5066,0.000
5067,0.000
5068,0.000
5069,0.000
5070,0.000
5071,0.000
5072,3.684
5073,0.000
5074,0.000
5075,0.000
5076,0.000
5077,0.000
5078,0.000
5079,0.000
5080,0.000
5081,0.000
5082,0.000
5083,0.000
5084,0.000
5085,0.000
5086,2.513
5087,1.259
5088,0.000
5089,2.874
5090,0.000
5091,0.000
5092,0.000
5093,0.000
5094,0.000
5095,1.015
5096,0.000
5097,1.118
5098,1.336
5099,1.592
5100,2.525
5101,2.253
5102,0.000
5103,0.000
5104,0.000
5105,0.000
5106,0.000
5107,2.702
5108,0.000
5109,0.000
5110,4.161
5111,0.000
5112,0.000
5113,0.000
5114,2.410
5115,0.000
5116,0.000
5117,0.000
5118,1.537
5119,0.000
5120,0.000
5121,0.000
5122,1.627
5123,0.000
5124,0.000
5125,1.848
5126,0.000
5127,1.818
5128,2.200
5129,0.000
5130,0.000
5131,1.139
5132,2.239
5133,1.929
5134,2.955
5135,2.851
5136,1.751
5137,2.636
5138,0.000
5139,0.000
5140,0.000
5141,0.000
5142,1.166
5143,0.000
5144,1.398
5145,0.000
5146,0.957
5147,1.883
5148,1.841
5149,0.000
5150,0.000
5151,0.000
5152,2.000
5153,1.500
5154,3.144
5155,0.000
5156,1.346
5157,2.131
5158,3.193
5159,0.000
5160,0.000
5161,0.000
5162,2.714
5163,1.485
5164,2.687
5165,2.151
5166,3.916
5167,0.000
5168,0.000
5169,3.162
5170,0.000
5171,2.290
5172,0.000
5173,3.127
5174,1.785
5175,0.000
5176,0.000
5177,0.000
5178,0.000
5179,2.246
5180,1.279
5181,3.523
5182,0.000
5183,0.750
5184,0.000
5185,0.000
5186,4.008
5187,1.868
5188,3.200
5189,0.000
5190,3.036
5191,5.368
5192,1.768
5193,0.000
5194,4.091
5195,0.000
5196,2.980
5197,2.519
5198,3.498
5199,0.000
5200,3.187
5201,3.355
5202,4.507
5203,3.033
5204,0.000
5205,4.478
5206,0.000
5207,0.000
5208,2.793
5209,0.000
5210,0.000
5211,0.000
5212,0.000
5213,3.905
5214,0.000
5215,0.000
5216,0.000
5217,0.000
5218,0.000
5219,0.000
5220,0.000
5221,0.000
5222,0.000
5223,0.000
5224,0.000
5225,0.000
5226,0.000
5227,0.000
5228,0.000
5229,0.000
5230,0.000
5231,0.000
5232,0.000
5233,1.250
5234,0.000
5235,0.000
5236,3.250
5237,0.000
5238,0.000
5239,1.368
5240,1.415
5241,1.900
5242,1.952
5243,0.000
5244,0.000
5245,1.181
5246,2.693
5247,0.000
5248,0.000
5249,2.795
5250,2.850
5251,1.953
5252,0.000
5253,0.353
5254,0.368
5255,0.530
5256,1.105
5257,2.693
5258,1.346
5259,1.154
5260,2.092
5261,0.437
5262,2.628
5263,2.448
5264,0.000
5265,3.301
5266,1.876
5267,0.000
5268,1.601
5269,1.601
5270,1.187
5271,2.236
5272,0.000
5273,2.305
5274,2.348
5275,2.845
5276,2.621
5277,0.000
5278,1.470
5279,0.000
5280,6.021
5281,3.379
5282,0.559
5283,0.000
5284,2.074
5285,2.983
5286,1.239
5287,1.142
5288,2.141
5289,0.908
5290,2.821
5291,0.945
5292,3.226
5293,3.750
5294,4.757
5295,0.000
5296,0.000
5297,0.000
5298,2.866
5299,2.016
5300,0.000
5301,3.260
5302,1.768
5303,0.000
5304,0.000
5305,0.000
5306,1.521
5307,2.047
5308,2.065
5309,0.000
5310,0.000
5311,1.102
5312,0.302
5313,0.603
5314,0.000
5315,0.000
5316,0.000
5317,3.226
5318,0.917
5319,0.000
5320,2.767
5321,3.023
5322,1.705
5323,0.000
5324,1.250
5325,1.639
5326,0.000
5327,1.295
5328,0.000
5329,1.768
5330,1.967
5331,0.530
5332,0.000
5333,4.750
5334,3.691
5335,2.062
5336,4.250
5337,0.000
5338,0.000
5339,3.242
5340,0.000
5341,0.000
5342,3.509
5343,0.000
5344,0.000
5345,3.758
5346,0.000
5347,0.000
5348,2.500
5349,0.000
5350,2.658
5351,1.818
5352,3.579
5353,3.250
5354,5.213
5355,3.702
5356,3.400
5357,0.000
5358,0.000
5359,3.532
5360,6.542
5361,6.797
5362,0.000
5363,3.915
5364,4.057
5365,0.000
5366,0.000
5367,3.653
5368,0.000
5369,0.000
5370,0.000
5371,4.839
5372,0.000
5373,0.000
5374,4.750
5375,0.000
5376,0.000
5377,0.000
5378,0.000
5379,0.000
5380,0.000
5381,0.000
5382,5.439
5383,0.000
5384,0.000
5385,1.737
5386,0.000
5387,0.000
5388,0.000
5389,0.000
5390,0.000
5391,0.000
5392,0.000
5393,1.539
5394,0.000
5395,2.358
5396,0.000
5397,0.000
5398,1.346
5399,0.000
5400,0.000
5401,0.000
5402,1.768
5403,0.000
5404,1.904
5405,0.000
5406,0.000
5407,0.000
5408,2.069
5409,0.000
5410,0.559
5411,0.890
5412,0.890
5413,0.000
5414,0.500
5415,2.795
5416,2.219
5417,0.000
5418,5.831
5419,1.050
5420,1.125
5421,0.405
5422,1.675
5423,0.000
5424,0.000
5425,0.000
5426,1.581
5427,5.350
5428,1.509
5429,0.000
5430,1.601
5431,0.000
5432,0.000
5433,1.048
5434,0.000
5435,2.069
5436,0.901
5437,1.275
5438,0.000
5439,1.250
5440,0.000
5441,1.581
5442,0.000
5443,3.418
5444,0.000
5445,0.000
5446,0.000
5447,2.230
5448,1.956
5449,1.411
5450,1.275
5451,0.000
5452,1.881
5453,0.000
5454,2.705
5455,0.000
5456,0.500
5457,1.346
5458,5.483
5459,0.000
5460,0.000
5461,1.656
5462,0.000
5463,2.208
5464,0.000
5465,0.000
5466,3.260
5467,1.031
5468,0.655
5469,0.000
5470,0.302
5471,0.000
5472,0.000
5473,0.000
5474,0.000
5475,0.000
5476,0.000
5477,0.000
5478,1.068
5479,2.590
5480,0.000
5481,0.000
5482,3.608
5483,1.427
5484,0.000
5485,0.000
5486,0.000
5487,0.000
5488,4.033
5489,0.000
5490,0.000
5491,0.000
5492,2.289
5493,3.288
5494,0.000
5495,2.016
5496,2.388
5497,0.000
5498,3.052
5499,0.000
5500,0.000
5501,0.000
5502,4.023
5503,0.000
5504,0.000
5505,3.250
5506,0.000
5507,3.699
5508,0.000
5509,0.000
5510,0.000
5511,0.000
5512,0.000
5513,0.000
5514,0.000
5515,0.000
5516,0.000
5517,0.000
5518,6.408
5519,0.000
5520,0.000
5521,0.000
5522,0.000
5523,0.000
5524,0.000
5525,0.000
5526,0.000
5527,0.000
5528,0.000
5529,0.000
5530,0.000
5531,0.000
5532,4.364
5533,0.000
5534,6.010
5535,0.000
5536,0.000
5537,0.000
5538,0.000
5539,0.000
5540,1.820
5541,0.000
5542,2.828
5543,0.000
5544,0.000
5545,3.092
5546,0.000
5547,0.000
5548,0.750
5549,1.458
5550,0.000
5551,5.202
5552,0.000
5553,0.000
5554,0.000
5555,0.559
5556,4.366
5557,1.000
5558,1.031
5559,1.031
5560,2.693
5561,0.000
5562,3.092
5563,1.250
5564,0.000
5565,0.000
5566,0.000
5567,0.000
5568,3.536
5569,0.000
5570,0.000
5571,2.372
5572,0.000
5573,0.250
5574,1.346
5575,0.000
5576,0.000
5577,0.000
5578,0.000
5579,0.000
5580,0.000
5581,1.904
5582,0.000
5583,1.275
5584,0.000
5585,5.274
5586,0.000
5587,1.250
5588,0.000
5589,0.559
5590,0.000
5591,3.500
5592,0.000
5593,0.000
5594,0.000
5595,0.000
5596,4.500
5597,0.000
5598,0.000
5599,5.900
5600,0.000
5601,2.305
5602,0.000
5603,0.000
5604,0.000
5605,0.000
5606,0.000
5607,0.000
5608,0.000
5609,1.414
5610,0.000
5611,0.000
5612,0.000
5613,1.031
5614,0.000
5615,0.000
5616,0.000
5617,0.000
5618,1.118
5619,2.000
5620,4.828
5621,0.000
5622,0.000
5623,0.000
5624,0.000
5625,0.000
5626,0.000
5627,1.275
5628,1.031
5629,3.092
5630,0.000
5631,4.589
5632,0.000
5633,0.000
5634,0.000
5635,0.000
5636,0.000
5637,0.000
5638,0.000
5639,0.000
5640,6.329
5641,0.000
5642,0.559
5643,0.000
5644,5.315
5645,0.000
5646,1.458
5647,4.008
5648,0.000
5649,0.000
5650,0.000
5651,0.000
5652,0.000
5653,0.000
5654,0.000
5655,0.000
5656,0.000
5657,0.000
5658,0.000
5659,0.000
5660,0.000
5661,0.000
5662,0.000
5663,0.000
5664,0.000
5665,0.000
5666,0.000
5667,0.000
5668,0.000
5669,0.000
5670,0.000
5671,0.000
5672,0.000
5673,0.000
5674,0.000
5675,0.000
5676,0.000
5677,0.000
5678,0.000
5679,0.000
5680,0.000
5681,0.000
5682,0.000
5683,0.000
5684,0.000
5685,0.000
5686,0.000
5687,0.000
5688,0.000
5689,0.000
5690,0.000
5691,0.000
5692,0.000
5693,0.000
5694,0.000
5695,0.000
5696,0.000
5697,0.000
5698,0.000
5699,0.000
5700,0.000
5701,0.000
5702,0.000
5703,0.000
5704,0.000
5705,0.000
5706,0.000
5707,0.000
5708,0.000
5709,0.000
5710,0.000
5711,0.000
5712,0.000
5713,0.000
5714,0.000
5715,0.000
5716,0.000
5717,0.000
5718,0.000
5719,0.000
5720,0.000
5721,0.000
5722,0.000
5723,0.000
5724,0.000
5725,0.000
5726,0.000
5727,0.000
5728,0.000
5729,0.000
5730,0.000
5731,0.000
5732,0.000
5733,0.000
5734,0.000
5735,0.000
5736,0.000
5737,0.000
5738,0.000
5739,0.000
5740,0.000
5741,0.000
5742,0.000
5743,0.000
5744,0.000
5745,0.000
5746,0.000
5747,0.000
5748,0.000
5749,0.000
5750,0.000
5751,0.000
5752,0.000
5753,0.000
5754,0.000
5755,0.000
5756,0.000
5757,0.000
5758,0.000
5759,0.000
5760,0.000
5761,0.000
5762,0.000
5763,0.000
5764,0.000
5765,0.000
5766,0.000
5767,0.000
5768,0.000
5769,0.000
5770,0.000
5771,0.000
5772,0.000
5773,0.000
5774,0.000
5775,0.000
5776,0.000
5777,0.000
5778,0.000
5779,0.000
5780,0.000
5781,0.000
5782,0.000
5783,0.000
5784,0.000
5785,0.000
5786,0.000
5787,0.000
5788,0.000
5789,0.000
5790,0.000
5791,0.000
5792,0.000
5793,0.000
5794,0.000
5795,0.000
5796,0.000
5797,0.000
5798,0.000
5799,0.000
5800,0.000
5801,0.000
5802,0.000
5803,0.000
5804,0.000
5805,0.000
5806,0.000
5807,0.000
5808,0.000
5809,0.000
5810,0.000
5811,0.000
5812,0.000
5813,0.000
5814,0.000
5815,0.000
5816,0.000
5817,0.000
5818,0.000
5819,0.000
5820,0.000
5821,0.000
5822,0.000
5823,0.000
5824,0.000
5825,0.000
5826,0.000
5827,0.000
5828,0.000
5829,0.000
5830,0.000
5831,0.000
5832,0.000
5833,0.000
5834,0.000
5835,0.000
5836,0.000
5837,0.000
5838,0.000
5839,0.000
5840,0.000
5841,0.000
5842,0.000
5843,0.000
5844,0.000
5845,0.000
5846,0.000
5847,0.000
5848,0.000
5849,0.000
5850,0.000
5851,0.000
5852,0.000
5853,0.000
5854,0.000
5855,0.000
5856,0.000
5857,0.000
5858,0.000
5859,0.000
5860,0.000
5861,0.000
5862,0.000
5863,0.000
5864,0.000
5865,0.000
5866,0.000
5867,0.000
5868,0.000
5869,0.000
5870,0.000
5871,0.000
5872,0.000
5873,0.000
5874,0.000
5875,0.000
5876,0.000
5877,0.000
5878,0.000
5879,0.000
5880,0.000
5881,0.000
5882,0.000
5883,0.000
5884,0.000
5885,0.000
5886,0.000
5887,0.000
5888,0.000
5889,0.000
5890,0.000
5891,0.000
5892,0.000
5893,0.000
5894,0.000
5895,0.000
5896,0.000
5897,0.000
5898,0.000
5899,0.000
5900,0.000
5901,0.000
5902,0.000
5903,0.000
5904,0.000
5905,0.000
5906,0.000
5907,0.000
5908,0.000
5909,0.000
5910,0.000
5911,0.000
5912,0.000
5913,0.000
5914,0.000
5915,0.000
5916,0.000
5917,0.000
5918,0.000
5919,0.000
5920,0.000
5921,0.000
5922,0.000
5923,0.000
5924,0.000
5925,0.000
5926,0.000
5927,0.000
5928,0.000
5929,0.000
5930,0.000
5931,0.000
5932,0.000
5933,0.000
5934,0.000
5935,0.000
5936,0.000
5937,0.000
5938,0.000
5939,0.000
5940,0.000

General Average Growth Rate,2.045
